OBJECTID,UNIT_ID,USE_TYPE,NAME,people,NAME_LONG,LEVEL_ID,SCHEDULE_EMAIL,CAPACITY,AREA_ID,ASSIGNMENT_TYPE,AREA_GROSS,HEIGHT_RELATIVE,RESERVATION_METHOD,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,VALIDATIONSTATUS,Extrude1,fire_intensity,temperature,start_time,start_time_txt,end_time,end_time_txt,active_rooms,max_people,sqm_pp,nr_people_height,geom
328,ETH.LEE.K.K_200.0001,Treppe,LEE K 200.0001,0,LEE K 200.0001,ETH.LEE.K,,,,none,38.7979964590685,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,3.8,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,3,10,0.0,"{""hasZ"":true,""rings"":[[[951360.2641,6003999.3481,463],[951361.355,6003996.8568,463],[951361.179099999,6003996.7797,463],[951359.825100001,6003996.187,463],[951359.703299999,6003996.1335,463],[951359.673700001,6003996.2012,463],[951356.478300001,6003994.8021,463],[951353.3246,6004002.0049,463],[951358.171500001,6004004.1271,463],[951360.2641,6003999.3481,463]],[[951356.2447,6004000.8632,463],[951357.619899999,6003997.7222,463],[951358.405200001,6003998.066,463],[951358.2333,6003998.459,463],[951357.029899999,6004001.207,463],[951356.2447,6004000.8632,463]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
329,ETH.LEE.L.L_200.0001,Treppe,LEE L 200.0001,0,LEE L 200.0001,ETH.LEE.L,,,,none,38.797801430551,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,3.8,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,3,10,0.0,"{""hasZ"":true,""rings"":[[[951360.2641,6003999.3481,467],[951361.354800001,6003996.8568,467],[951361.179099999,6003996.7797,467],[951359.825100001,6003996.187,467],[951359.703400001,6003996.1335,467],[951359.673700001,6003996.2012,467],[951356.478300001,6003994.8021,467],[951353.3248,6004002.0049,467],[951358.171500001,6004004.1271,467],[951360.2641,6003999.3481,467]],[[951356.244800001,6004000.8632,467],[951357.620099999,6003997.7222,467],[951358.405200001,6003998.066,467],[951358.233399998,6003998.459,467],[951357.030099999,6004001.207,467],[951356.244800001,6004000.8632,467]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
330,ETH.LEE.M.M_200.0001,Treppe,LEE M 200.0001,0,LEE M 200.0001,ETH.LEE.M,,,,none,38.7973985079198,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,3.8,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,3,10,0.0,"{""hasZ"":true,""rings"":[[[951360.2641,6003999.3478,471],[951361.354800001,6003996.8568,471],[951361.179099999,6003996.7797,471],[951359.825100001,6003996.187,471],[951359.703299999,6003996.1335,471],[951359.673599999,6003996.2012,471],[951356.478300001,6003994.8021,471],[951353.3248,6004002.0049,471],[951358.171500001,6004004.1271,471],[951360.2641,6003999.3478,471]],[[951356.244800001,6004000.8632,471],[951357.620099999,6003997.7222,471],[951358.405200001,6003998.066,471],[951358.233399998,6003998.4587,471],[951357.030099999,6004001.207,471],[951356.244800001,6004000.8632,471]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
331,ETH.LEE.N.N_208,Buero,LEE N 208,1,LEE N 208,ETH.LEE.N,,,,none,62.3684390541309,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,2.8,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,6,10,0.4666667,"{""hasZ"":true,""rings"":[[[951355.799800001,6003985.0665,475],[951356.3336,6003983.848,475],[951358.9344,6003977.9078,475],[951352.059999999,6003974.8979,475],[951351.824200001,6003975.4361,475],[951351.5535,6003975.3175,475],[951350.439100001,6003977.8628,475],[951350.710000001,6003977.9814,475],[951350.164700001,6003979.2269,475],[951349.893800002,6003979.1083,475],[951348.779300001,6003981.6537,475],[951349.050099999,6003981.7723,475],[951348.814399999,6003982.3105,475],[951355.688900001,6003985.3204,475],[951355.799800001,6003985.0665,475]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
332,ETH.LEE.N.N_200.0002,Gang,LEE N 200.0002,0,LEE N 200.0002,ETH.LEE.N,,,,none,36.2203076085157,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,3,10,0.0,"{""hasZ"":true,""rings"":[[[951363.289500002,6003997.5423,475],[951363.377300002,6003997.5808,475],[951363.407000002,6003997.5132,475],[951363.772500001,6003997.6732,475],[951363.831799999,6003997.5378,475],[951363.899500001,6003997.5675,475],[951363.949999999,6003997.4525,475],[951365.153299998,6003994.704,475],[951365.203699999,6003994.5889,475],[951365.136100002,6003994.5594,475],[951365.195300002,6003994.424,475],[951364.829500001,6003994.2638,475],[951364.948100001,6003993.993,475],[951365.314199999,6003994.1533,475],[951365.399999999,6003993.9569,475],[951365.467799999,6003993.9865,475],[951365.787700001,6003993.2555,475],[951365.719900001,6003993.2257,475],[951365.898499999,6003992.8183,475],[951365.817000002,6003992.7826,475],[951366.329300001,6003991.6128,475],[951366.045000002,6003991.4885,475],[951366.0746,6003991.4208,475],[951365.986400001,6003991.3821,475],[951364.768199999,6003990.8486,475],[951364.680100001,6003990.8101,475],[951363.4351,6003993.6532,475],[951362.521499999,6003993.2531,475],[951362.622000001,6003993.0229,475],[951362.540899999,6003992.9874,475],[951362.558600001,6003992.9468,475],[951361.3402,6003992.4132,475],[951361.322500002,6003992.454,475],[951361.2412,6003992.4183,475],[951361.1404,6003992.6484,475],[951360.151900001,6003992.2158,475],[951360.252700001,6003991.9856,475],[951360.171599999,6003991.9501,475],[951360.189300001,6003991.9094,475],[951358.5647,6003991.198,475],[951358.546700001,6003991.2386,475],[951358.465599999,6003991.2031,475],[951358.364799999,6003991.4333,475],[951357.884300001,6003991.2228,475],[951357.824900001,6003991.3582,475],[951357.757100001,6003991.3286,475],[951357.706700001,6003991.4436,475],[951356.503699999,6003994.192,475],[951356.453200001,6003994.3071,475],[951356.5209,6003994.3367,475],[951356.4615,6003994.4721,475],[951359.792100001,6003995.9304,475],[951359.762400001,6003995.9981,475],[951359.884300001,6003996.0516,475],[951359.825100001,6003996.187,475],[951361.179099999,6003996.7797,475],[951361.238499999,6003996.6443,475],[951361.414299998,6003996.7214,475],[951361.443700001,6003996.6537,475],[951362.012400001,6003996.9026,475],[951361.982999999,6003996.9703,475],[951362.070799999,6003997.0088,475],[951362.011500001,6003997.1442,475],[951363.230099998,6003997.6777,475],[951363.289500002,6003997.5423,475]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
333,ETH.LEE.N.N_200.0001,Treppe,LEE N 200.0001,0,LEE N 200.0001,ETH.LEE.N,,,,none,38.7982291585446,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,3.8,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,3,10,0.0,"{""hasZ"":true,""rings"":[[[951360.2641,6003999.3481,475],[951361.354800001,6003996.8568,475],[951361.179099999,6003996.7797,475],[951359.825100001,6003996.187,475],[951359.703299999,6003996.1335,475],[951359.673599999,6003996.2012,475],[951356.478300001,6003994.8021,475],[951353.3248,6004002.0049,475],[951358.171500001,6004004.1271,475],[951360.2641,6003999.3481,475]],[[951356.244800001,6004000.8632,475],[951357.620099999,6003997.7222,475],[951358.405200001,6003998.066,475],[951358.232999999,6003998.459,475],[951357.030099999,6004001.207,475],[951356.244800001,6004000.8632,475]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
334,ETH.LEE.N.N_200.002,Gang,LEE N 200.002,0,LEE N 200.002,ETH.LEE.N,,,,none,285.16170031858,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,28,10,0.0,"{""hasZ"":true,""rings"":[[[951357.658399999,6004017.1648,475],[951357.5737,6004017.1278,475],[951359.109099999,6004013.6213,475],[951359.278200001,6004013.6953,475],[951359.811799999,6004012.4768,475],[951359.642700002,6004012.4028,475],[951362.428800002,6004006.0395,475],[951362.598000001,6004006.1135,475],[951363.131499998,6004004.895,475],[951362.962200001,6004004.821,475],[951365.748300001,6003998.4577,475],[951365.9177,6003998.5319,475],[951366.451200001,6003997.3134,475],[951366.282099999,6003997.2392,475],[951366.578400001,6003996.5623,475],[951366.747400001,6003996.6363,475],[951367.281100001,6003995.4178,475],[951367.111900002,6003995.3438,475],[951369.897999998,6003988.9803,475],[951370.067200001,6003989.0545,475],[951370.6008,6003987.8361,475],[951370.431400001,6003987.762,475],[951373.032400001,6003981.8219,475],[951372.7786,6003981.7106,475],[951372.852600001,6003981.5414,475],[951371.634100001,6003981.008,475],[951371.559900001,6003981.1772,475],[951363.555199999,6003977.6722,475],[951363.740400001,6003977.2491,475],[951363.909699999,6003977.3233,475],[951364.443100002,6003976.1048,475],[951364.273899999,6003976.0306,475],[951365.8094,6003972.524,475],[951365.271200001,6003972.2884,475],[951365.389600001,6003972.0176,475],[951362.8444,6003970.9031,475],[951362.725900002,6003971.1739,475],[951362.1877,6003970.9384,475],[951359.8224,6003976.3403,475],[951359.653000001,6003976.2662,475],[951359.1197,6003977.4847,475],[951359.288800001,6003977.5588,475],[951356.502700001,6003983.9221,475],[951356.3336,6003983.848,475],[951355.799800001,6003985.0665,475],[951355.969099998,6003985.1406,475],[951354.012800001,6003989.6085,475],[951353.843800001,6003989.5343,475],[951353.310400002,6003990.7528,475],[951353.479499999,6003990.827,475],[951353.1831,6003991.5038,475],[951353.013700001,6003991.4298,475],[951352.480300002,6003992.6483,475],[951352.649500001,6003992.7223,475],[951350.693399999,6003997.1903,475],[951350.524,6003997.1161,475],[951349.990699999,6003998.3346,475],[951350.159600001,6003998.4088,475],[951347.373500001,6004004.7719,475],[951347.204300001,6004004.6979,475],[951346.6708,6004005.9163,475],[951346.8402,6004005.9904,475],[951344.475000001,6004011.3925,475],[951345.012800001,6004011.6281,475],[951344.894400001,6004011.8989,475],[951347.439800002,6004013.0133,475],[951347.558400001,6004012.7425,475],[951348.113400001,6004012.9856,475],[951350.372000001,6004007.8272,475],[951350.787,6004006.8796,475],[951351.9311,6004004.2667,475],[951351.863400001,6004004.2369,475],[951356.2502,6003994.2181,475],[951356.317699999,6003994.2478,475],[951356.368099999,6003994.1327,475],[951356.503699999,6003994.192,475],[951357.706700001,6003991.4436,475],[951357.571699999,6003991.3843,475],[951357.622000001,6003991.2693,475],[951357.554200001,6003991.2396,475],[951359.451200001,6003986.9073,475],[951360.044100001,6003985.5534,475],[951360.458999999,6003984.6055,475],[951361.051800001,6003983.2518,475],[951361.940900002,6003981.2209,475],[951362.482500002,6003981.4579,475],[951362.440900002,6003981.5527,475],[951362.549400002,6003981.6001,475],[951365.717300002,6003982.9872,475],[951365.933899999,6003983.0821,475],[951369.1021,6003984.4692,475],[951369.2104,6003984.5168,475],[951369.251800001,6003984.422,475],[951369.793400001,6003984.6592,475],[951365.406800002,6003994.6778,475],[951365.339000002,6003994.6482,475],[951365.288600001,6003994.7633,475],[951365.153299998,6003994.704,475],[951363.949999999,6003997.4525,475],[951364.085200001,6003997.5118,475],[951364.0348,6003997.6268,475],[951364.102499999,6003997.6564,475],[951361.6424,6004003.275,475],[951361.049600001,6004004.6289,475],[951359.715700001,6004007.6752,475],[951359.648200002,6004007.6456,475],[951358.504000001,6004010.2585,475],[951358.089299999,6004011.2063,475],[951355.830600001,6004016.3645,475],[951356.385699999,6004016.6076,475],[951356.267000001,6004016.8784,475],[951357.539700001,6004017.4356,475],[951357.658399999,6004017.1648,475]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
335,ETH.LEE.O.O_200.0001,Treppe,LEE O 200.0001,0,LEE O 200.0001,ETH.LEE.O,,,,none,38.7982291585446,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,3.8,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,3,10,0.0,"{""hasZ"":true,""rings"":[[[951360.2641,6003999.3481,479],[951361.354800001,6003996.8568,479],[951361.179099999,6003996.7797,479],[951359.825100001,6003996.187,479],[951359.703299999,6003996.1335,479],[951359.673599999,6003996.2012,479],[951356.478300001,6003994.8021,479],[951353.3248,6004002.0049,479],[951358.171500001,6004004.1271,479],[951360.2641,6003999.3481,479]],[[951356.244800001,6004000.8632,479],[951357.620099999,6003997.7222,479],[951358.405200001,6003998.066,479],[951358.232999999,6003998.459,479],[951357.030099999,6004001.207,479],[951356.244800001,6004000.8632,479]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
336,ETH.LEE.P.P_200.0001,Treppe,LEE P 200.0001,0,LEE P 200.0001,ETH.LEE.P,,,,none,38.7973688066898,2.5,,JIN11846,1701125419000,JIN11846,1701125419000,2,2.3,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,3,10,0.0,"{""hasZ"":true,""rings"":[[[951360.2641,6003999.3478,483],[951361.354800001,6003996.8568,483],[951361.179099999,6003996.7797,483],[951359.825100001,6003996.187,483],[951359.703299999,6003996.1335,483],[951359.673599999,6003996.2012,483],[951356.478300001,6003994.8021,483],[951353.3248,6004002.0049,483],[951358.171500001,6004004.1271,483],[951360.2641,6003999.3478,483]],[[951356.244800001,6004000.8632,483],[951357.620099999,6003997.7222,483],[951358.405200001,6003998.066,483],[951358.233100001,6003998.4591,483],[951357.030099999,6004001.207,483],[951356.244800001,6004000.8632,483]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
337,ETH.LEE.P.P_201,Buero,LEE P 201,2,LEE P 201,ETH.LEE.P,,,,none,59.6012841026641,2.5,,JIN11846,1701125419000,JIN11846,1701125419000,2,1.75,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,5,10,0.7,"{""hasZ"":true,""rings"":[[[951343.7674,6004011.0828,483],[951344.305599999,6004011.3183,483],[951346.6708,6004005.9163,483],[951347.204300001,6004004.6979,483],[951347.315400001,6004004.444,483],[951340.441199999,6004001.4341,483],[951340.205699999,6004001.9723,483],[951339.934700001,6004001.8537,483],[951338.820300002,6004004.399,483],[951339.091200002,6004004.5175,483],[951338.545600001,6004005.7632,483],[951338.274900001,6004005.6446,483],[951337.160500001,6004008.1899,483],[951337.431299999,6004008.3084,483],[951337.3127,6004008.5792,483],[951339.857999999,6004009.6937,483],[951339.976500001,6004009.4229,483],[951341.222199999,6004009.9682,483],[951341.103500001,6004010.239,483],[951343.648899999,6004011.3534,483],[951343.7674,6004011.0828,483]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
338,ETH.LEE.P.P_200.002,Gang,LEE P 200.002,0,LEE P 200.002,ETH.LEE.P,,,,none,297.146779413223,2.5,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701390000,11/11/2023 11:16:30 AM,1699701420000,11/11/2023 11:17:00 AM,1,29,10,0.0,"{""hasZ"":true,""rings"":[[[951357.658399999,6004017.1648,483],[951357.5737,6004017.1278,483],[951359.109099999,6004013.6213,483],[951359.278200001,6004013.6953,483],[951359.811799999,6004012.4768,483],[951359.642700002,6004012.4028,483],[951361.5988,6004007.935,483],[951361.768199999,6004008.009,483],[951362.3017,6004006.7905,483],[951362.132300001,6004006.7165,483],[951364.088500001,6004002.2486,483],[951364.257800002,6004002.3226,483],[951364.791200001,6004001.1043,483],[951364.622000001,6004001.0301,483],[951364.918400001,6004000.3532,483],[951365.0878,6004000.4272,483],[951365.621100001,6003999.2087,483],[951365.452,6003999.1347,483],[951367.408399999,6003994.6668,483],[951367.577399999,6003994.741,483],[951368.111099999,6003993.5225,483],[951367.9417,6003993.4483,483],[951368.238200001,6003992.7714,483],[951368.407499999,6003992.8454,483],[951368.940900002,6003991.6269,483],[951368.771699999,6003991.5527,483],[951370.7278,6003987.085,483],[951370.8972,6003987.1592,483],[951371.430500001,6003985.9407,483],[951371.261500001,6003985.8665,483],[951373.217700001,6003981.3987,483],[951373.386799999,6003981.4728,483],[951373.920400001,6003980.2543,483],[951373.7513,6003980.1802,483],[951375.286600001,6003976.6737,483],[951375.371199999,6003976.7108,483],[951375.489599999,6003976.44,483],[951374.379500002,6003975.9538,483],[951374.2172,6003975.8826,483],[951374.0984,6003976.1534,483],[951373.543299999,6003975.9104,483],[951371.2848,6003981.0687,483],[951370.869899999,6003982.0164,483],[951369.725900002,6003984.6294,483],[951369.793400001,6003984.6592,483],[951365.406800002,6003994.6778,483],[951365.339000002,6003994.6482,483],[951365.288600001,6003994.7633,483],[951365.153299998,6003994.704,483],[951363.949999999,6003997.4525,483],[951364.085200001,6003997.5118,483],[951364.0348,6003997.6268,483],[951364.102499999,6003997.6564,483],[951361.6424,6004003.275,483],[951361.049600001,6004004.6289,483],[951359.715700001,6004007.6752,483],[951359.174400002,6004007.438,483],[951359.215700001,6004007.3434,483],[951359.1076,6004007.296,483],[951355.939300001,6004005.9087,483],[951355.722800002,6004005.8139,483],[951352.554699998,6004004.4267,483],[951352.446400002,6004004.3793,483],[951352.404800002,6004004.4739,483],[951351.863400001,6004004.2369,483],[951356.2502,6003994.2181,483],[951356.317699999,6003994.2478,483],[951356.368099999,6003994.1327,483],[951356.503699999,6003994.192,483],[951357.706700001,6003991.4436,483],[951357.571699999,6003991.3843,483],[951357.622000001,6003991.2693,483],[951357.554200001,6003991.2396,483],[951359.451200001,6003986.9073,483],[951360.044100001,6003985.5534,483],[951360.458999999,6003984.6055,483],[951361.051800001,6003983.2518,483],[951361.940900002,6003981.2209,483],[951362.0086,6003981.2505,483],[951363.152899999,6003978.6375,483],[951363.5678,6003977.6897,483],[951365.826200001,6003972.5315,483],[951365.271200001,6003972.2884,483],[951365.389600001,6003972.0176,483],[951362.8444,6003970.9031,483],[951362.725900002,6003971.1739,483],[951362.1877,6003970.9384,483],[951359.8224,6003976.3403,483],[951359.653000001,6003976.2662,483],[951359.1197,6003977.4847,483],[951359.288800001,6003977.5588,483],[951358.162599999,6003980.1312,483],[951357.993500002,6003980.0571,483],[951357.459899999,6003981.2756,483],[951357.629000001,6003981.3497,483],[951356.502700001,6003983.9221,483],[951356.3336,6003983.848,483],[951355.799800001,6003985.0665,483],[951355.969099998,6003985.1406,483],[951354.012800001,6003989.6085,483],[951353.843800001,6003989.5343,483],[951353.310400002,6003990.7528,483],[951353.479499999,6003990.827,483],[951353.1831,6003991.5038,483],[951353.013700001,6003991.4298,483],[951352.480300002,6003992.6483,483],[951352.649500001,6003992.7223,483],[951350.693399999,6003997.1903,483],[951350.524,6003997.1161,483],[951349.990699999,6003998.3346,483],[951350.159600001,6003998.4088,483],[951349.033599999,6004000.9812,483],[951348.864300001,6004000.907,483],[951348.330600001,6004002.1255,483],[951348.5,6004002.1995,483],[951347.373500001,6004004.7719,483],[951347.204300001,6004004.6979,483],[951346.6708,6004005.9163,483],[951346.8402,6004005.9904,483],[951344.475000001,6004011.3925,483],[951345.012800001,6004011.6281,483],[951344.894400001,6004011.8989,483],[951347.439800002,6004013.0133,483],[951347.558400001,6004012.7425,483],[951348.096500002,6004012.9783,483],[951349.631900001,6004009.4716,483],[951349.800900001,6004009.5456,483],[951350.334600002,6004008.3271,483],[951350.165399998,6004008.2531,483],[951350.350499999,6004007.8301,483],[951358.101500001,6004011.2239,483],[951355.8475,6004016.3721,483],[951356.385699999,6004016.6076,483],[951356.267000001,6004016.8784,483],[951357.539700001,6004017.4356,483],[951357.658399999,6004017.1648,483]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
